Unnamed: 0,price,full_address,zipcode,beds,baths,latitude,longitude
3454,450000,"2003 Fairlawn Ave SE, Washington, DC 20020",20020,3,1,38.87375,-76.97675
3456,165000,"2012 Fort Davis St SE APT 201, Washington, DC 20020",20020,1,1,38.86402,-76.95001
3457,155000,"2832 Hartford St SE APT 303, Washington, DC 20020",20020,2,1,38.85467,-76.9677
3458,324900,"1416 22nd St SE #5, Washington, DC 20020",20020,1,1,38.87344,-76.97482
3459,699900,"1624 Good Hope Rd SE, Washington, DC 20020",20020,3,3,38.866093,-76.98151
3460,159900,"2650 Birney Pl SE #102, Washington, DC 20020",20020,1,1,38.8571,-76.99672
3461,180000,"3810 V St SE APT 201, Washington, DC 20020",20020,1,1,38.86474,-76.95145
3462,299000,"3028 24th Pl SE, Washington, DC 20020",20020,2,2,38.85318,-76.97105
3463,799000,"2109 Fairlawn Ave SE, Washington, DC 20020",20020,3,1,38.87391,-76.97592
3465,164900,"3937 S St SE #6, Washington, DC 20020",20020,1,1,38.8652,-76.94844
3467,147500,"3947 Pennsylvania Ave SE APT 202, Washington, DC 20020",20020,1,1,38.865067,-76.95005
3475,2779085,"Whitehall Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3478,2887604,"P Sycamore Plan, PCI -22207",22205,6,5,38.89095,-77.15362
3484,3158745,"P Durbin Plan, PCI -22207",22205,6,6,38.89095,-77.15362
3490,629000,"1080 Wisconsin Ave NW APT 3017, Washington, DC 20007",20007,1,2,38.9048,-77.06297
3493,2767504,"P Shelton Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3498,2579085,"Whitehall Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3499,1450000,"French Manor IV -Future Construction Plan, by Botero Homes in Falls Church",22042,5,6,38.87433,-77.182304
3501,2486555,"Pine Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3502,2474666,"Park Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3503,2887744,"Oliver Plan, PCI -22207",22205,6,7,38.89095,-77.15362
3505,1550000,"Florence Plan, by Botero Homes in Falls Church",22042,6,7,38.87433,-77.182304
3506,1450000,"Mediterranean I - Future Construction of Custom Plan, by Botero Homes in Falls Church",22042,3,5,38.87433,-77.182304
3507,2524222,"Jubilee Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3508,2887744,"Oliver Plan, PCI 22205",22205,6,7,38.89095,-77.15362
3509,2587988,"Winnett B - 4911 37th St. N. Arlington Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3510,2584509,"Franklin Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3511,2239604,"Beech Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3512,2387799,"Sycamore Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3513,2487988,"Winnett Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3514,2459866,"Battery Park B - 4911 37th St. N Arlington Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3515,2121485,"3507 Kensington Plan, PCI -22207",22205,5,6,38.89095,-77.15362
3517,2629444,"Rosa - 4911 37th Street Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3518,2667795,"Metro Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3519,2657766,"Roseland Plan, PCI 22205",22205,6,5,38.89095,-77.15362
3520,2259866,"Battery Park Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3521,2121986,"1 N. Wakefield St. Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3522,2459866,"Battery Park - 4911 37th St. N Arlington Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3523,2486309,"N. Wakefield St. Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3524,2459866,"Battery Park D - 4911 37th St. N Arlington Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3525,949990,"Hancock Main Level Entry Plan, Carlin Place",22204,3,5,38.85673,-77.11932
3526,2221485,"Marbury 27 Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3529,2497988,"Appleton Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3530,2821485,"Nevis Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3531,2830000,"Greystone Plan, PCI 22205",22205,4,5,38.89095,-77.15362
3536,2867504,"P Shelton Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3543,2987766,"C Copley Plan, PCI -22207",22205,5,6,38.89095,-77.15362
3544,2889504,"Madison Plan, PCI 22205",22205,5,4,38.89095,-77.15362
3545,3587450,"P Durbin Plan, PCI 22205",22205,6,6,38.89095,-77.15362
3547,2889984,"Madison Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3552,2887604,"P Sycamore Plan, PCI 22205",22205,6,5,38.89095,-77.15362
3554,2487988,"P Thornapple Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3555,2070658,"P Culpeper Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3558,2170658,"P Culpeper Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3559,2599605,"P Rockmere Plan, PCI 22205",22205,6,5,38.89095,-77.15362
3561,2421986,"Merrimac Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3563,2487988,"P Thornapple Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3565,2274554,"Upland Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3566,2754985,"P Winnett Plan, PCI -22207",22205,6,6,38.89095,-77.15362
3567,2840000,"Greystone Plan, PCI -22207",22205,4,5,38.89095,-77.15362
3575,2609555,"Rosemont Contemporary Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3578,3329954,"Warner Plan, PCI 22205",22205,6,7,38.89095,-77.15362
3579,2350956,"Kensington Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3581,2421986,"M Merrimac Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3582,2000000,"3703 Reservoir Rd NW, Washington, DC 20007",20007,4,5,38.91288,-77.07296
3589,2677877,"Dorset Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3590,1025000,"1305-1315 30th St NW #203, Washington, DC 20007",20007,1,2,38.90715,-77.05902
3591,2329844,"Rolston M Plan, PCI 22205",22205,6,7,38.89095,-77.15362
3592,2544222,"Jubilee Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3593,2689504,"Roseland Plan, PCI -22207",22205,6,5,38.89095,-77.15362
3596,2224982,"Macon Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3598,2459988,"Cardiff Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3600,2484495,"Multi-Plan - 4911 37th Street Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3601,1650000,"Mediterranean II - Future Construction of Custom Plan, by Botero Homes in Falls Church",22042,5,6,38.87433,-77.182304
3602,1550000,"French Georgian III -Future Construction Plan, by Botero Homes in Falls Church",22042,5,6,38.87433,-77.182304
3603,2461485,"Moorland Plan, PCI -22207",22205,5,6,38.89095,-77.15362
3607,2498444,"Pelham Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3608,2238444,"Pelham Plan, PCI 22205",22205,5,4,38.89095,-77.15362
3611,2587988,"Winnett - 4911 37th St. N. Arlington Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3612,2439596,"PCI - 4911 37th St. N. Arlington - New Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3614,2466044,"Granada - 4911 37th St. N. Arlington Plan, PCI -22207",22205,4,5,38.89095,-77.15362
3615,2457988,"Winnett Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3616,2416044,"Granada Plan, PCI -22207",22205,4,5,38.89095,-77.15362
3617,1550000,"Tuscan Villa I -Future Construction of Custom Home Plan, by Botero Homes in Falls Church",22042,7,8,38.87433,-77.182304
3618,2389505,"Halbert Plan, PCI -22207",22205,4,5,38.89095,-77.15362
3620,2798099,"Iroquois Plan, PCI 22205",22205,6,6,38.89095,-77.15362
3624,1450000,"Tuscany II - Future Construction of Custom Home Plan, by Botero Homes in Falls Church",22042,6,7,38.87433,-77.182304
3626,2468984,"Halbert Plan, PCI 22205",22205,4,5,38.89095,-77.15362
3629,2324666,"Park Plan, PCI 22205",22205,5,5,38.89095,-77.15362
3630,2459866,"Battery Park C - 4911 37th St. N Arlington Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3631,2421986,"Paramount Construction - Arlington - New Plan, PCI -22207",22205,5,4,38.89095,-77.15362
3633,3404554,"Upland Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3635,1450000,"Mediterranean III - Future Construction of Custom Plan, by Botero Homes in Falls Church",22042,5,6,38.87433,-77.182304
3636,1350000,"Mediterranean 4B - Future Construction of Custom Plan, by Botero Homes in Falls Church",22042,6,7,38.87433,-77.182304
3637,2121986,"2258 N. Wakefield St. Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3639,2326045,"Goldleaf - 4911 37th St. Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3640,2587997,"Harlansdale C - 4911 37th Street Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3651,2796944,"Iroquois Plan, PCI -22207",22205,6,6,38.89095,-77.15362
3654,1550000,"Clifton I -Future Construction Plan, by Botero Homes in Falls Church",22042,7,8,38.87433,-77.182304
3658,3095000,"1667 Avon Pl NW, Washington, DC 20007",20007,5,6,38.91243,-77.06077
3669,699000,"2516 Q St NW APT E101, Washington, DC 20007",20007,1,1,38.91024,-77.05388
3672,2425986,"Macon Plan, PCI -22207",22205,5,5,38.89095,-77.15362
3676,449000,"1103 Fern St NW #302, Washington, DC 20012",20012,2,1,38.97822,-77.02677
3677,979900,"7175 12th St NW UNIT 216, Washington, DC 20012",20012,2,2,38.97654,-77.02775
3678,475000,"6803 Cameron Dr NW APT 112, Washington, DC 20012",20012,1,1,38.97306,-77.02832
3679,589900,"7175 12th St NW UNIT 503, Washington, DC 20012",20012,1,1,38.97698,-77.02772
3680,1300000,"7305 Georgia Ave NW, Washington, DC 20012",20012,2,2,38.97856,-77.02618
3681,852300,"7329 12th St NW, Washington, DC 20012",20012,3,4,38.97915,-77.02762
3682,267800,"7175 12th St NW UNIT 409, Washington, DC 20012",20012,1,1,38.97701,-77.027725
3683,267800,"7175 12th St NW UNIT 209, Washington, DC 20012",20012,1,1,38.976933,-77.02768
3684,929990,"Ellington Main Level Entry Plan, Aspen Square at The Parks",20012,3,4,38.972263,-77.03079
3685,879990,"Ellington Lower Level Entry Plan, Aspen Square at The Parks",20012,3,4,38.972263,-77.03079
3686,575900,"7175 12th St NW UNIT 421, Washington, DC 20012",20012,1,1,38.97654,-77.02775
3687,439900,"7175 12th St NW UNIT 311, Washington, DC 20012",20012,1,1,38.97654,-77.02775
3688,399900,"7175 12th St NW UNIT 301, Washington, DC 20012",20012,1,1,38.97654,-77.02775
3691,489900,"4201 Cathedral Ave NW APT 122E, Washington, DC 20016",20016,2,1,38.93118,-77.0818
3692,445000,"1340 Nicholson St NW APT 2, Washington, DC 20011",20011,2,2,38.96003,-77.03184
3693,539000,"3579 Warder St NW APT 1, Washington, DC 20010",20010,2,2,38.93473,-77.02067
3694,1250000,"4201 Cathedral Ave NW APT 315W, Washington, DC 20016",20016,3,2,38.93118,-77.0818
3696,849900,"2517 Ontario Rd NW #8, Washington, DC 20009",20009,2,2,38.92355,-77.03997
3698,515000,"1104 Euclid St NW #2, Washington, DC 20009",20009,1,1,38.92351,-77.02738
3699,625000,"1390 Kenyon St NW APT 326, Washington, DC 20010",20010,2,2,38.92963,-77.03221
3700,450000,"529 Lamont St NW APT 304, Washington, DC 20010",20010,3,1,38.93136,-77.02123
3701,1197000,"1510 Spring Pl NW, Washington, DC 20010",20010,4,4,38.93656,-77.03497
3702,1995000,"4603 48th St NW, Washington, DC 20016",20016,5,3,38.94999,-77.0941
3703,575000,"1380 Quincy St NW UNIT 5A, Washington, DC 20011",20011,2,2,38.93742,-77.03251
3705,569900,"1206 Longfellow St NW #4, Washington, DC 20011",20011,3,2,38.95709,-77.02855
3706,675000,"5402 9th St NW, Washington, DC 20011",20011,2,3,38.955433,-77.025856
3709,204900,"738 Longfellow St NW APT 315, Washington, DC 20011",20011,1,1,38.9571,-77.02368
3712,1150000,"919 Hamilton St NW, Washington, DC 20011",20011,4,4,38.9532,-77.02656
3713,1035000,"424 Missouri Ave NW APT 2, Washington, DC 20011",20011,3,3,38.95789,-77.0194
3716,259900,"30 Kennedy St NW #2, Washington, DC 20011",20011,1,1,38.95642,-77.01133
3717,1299369,"601 Kennedy St NW, Washington, DC 20011",20011,3,3,38.95661,-77.02114
3718,349999,"608 Jefferson St NW APT 104, Washington, DC 20011",20011,2,1,38.9552,-77.02114
3720,349900,"30 Kennedy St NW #1, Washington, DC 20011",20011,1,1,38.95642,-77.01133
3723,874500,"413 Delafield Pl NW, Washington, DC 20011",20011,4,4,38.94946,-77.01801
3724,725000,"130 Madison St NW, Washington, DC 20011",20011,3,4,38.9585,-77.01291
3725,709900,"5820 3rd Pl NW, Washington, DC 20011",20011,3,4,38.96085,-77.01736
3726,389900,"5414 1st Pl NW APT 403, Washington, DC 20011",20011,2,2,38.95621,-77.01039
3727,750000,"6118 Sligo Mill Rd NE, Washington, DC 20011",20011,3,2,38.96456,-77.00625
3728,769900,"171 Concord Pl NE, Washington, DC 20011",20011,3,4,38.96408,-77.00548
3729,471400,"232 Hamilton St NW UNIT 7, Washington, DC 20011",20011,2,2,38.95308,-77.01478
3730,669900,"527 Riggs Rd NE, Washington, DC 20011",20011,4,4,38.96096,-76.99846
3731,669900,"667 Oglethorpe St NE, Washington, DC 20011",20011,4,3,38.96032,-76.99761
3732,519900,"30 Kennedy #14, Washington, DC 20011",20011,2,2,38.956436,-77.01134
3733,679500,"5233 2nd St NW, Washington, DC 20011",20011,3,3,38.95424,-77.01331
3734,484900,"30 Kennedy #6, Washington, DC 20011",20011,2,2,38.956436,-77.01134
3735,575000,"342 Nicholson St NE, Washington, DC 20011",20011,4,3,38.96074,-77.00134
3736,400000,"5725 Chillum Pl NE, Washington, DC 20011",20011,2,1,38.95998,-77.00359
3737,185000,"250 Farragut St NW #I-101, Washington, DC 20011",20011,1,1,38.9509,-77.01543
3738,179900,"235 Emerson St NW APT 202, Washington, DC 20011",20011,1,1,38.95038,-77.01541
3739,995000,"4522 4th St NW, Washington, DC 20011",20011,4,4,38.94608,-77.01752
3740,794000,"5623 Kansas Ave NW, Washington, DC 20011",20011,4,4,38.95838,-77.01333
3741,1330000,"1426 Buchanan St NW, Washington, DC 20011",20011,4,3,38.94594,-77.03406
3742,840000,"5415 Illinois Ave NW, Washington, DC 20011",20011,4,4,38.95577,-77.02677
3743,735000,"626 Hamilton St NW, Washington, DC 20011",20011,3,4,38.95292,-77.02105
3744,429900,"30 Kennedy #7, Washington, DC 20011",20011,1,2,38.956436,-77.01134
3745,679000,"503 Allison St NW, Washington, DC 20011",20011,5,3,38.94548,-77.01963
3746,1199999,"47 Gallatin St NW, Washington, DC 20011",20011,4,4,38.95259,-77.01068
3747,600000,"27 Crittenden St NE, Washington, DC 20011",20011,3,2,38.94798,-77.00772
3748,1495000,"1530 Upshur St NW, Washington, DC 20011",20011,5,4,38.94167,-77.0355
3749,965000,"1403 Buchanan St NW, Washington, DC 20011",20011,3,3,38.94633,-77.0333
3750,1649900,"4112 New Hampshire Ave NW, Washington, DC 20011",20011,6,7,38.94134,-77.02091
3751,714900,"5515 4th St NW, Washington, DC 20011",20011,3,4,38.95702,-77.01759
3752,825000,"217 Peabody St NW, Washington, DC 20011",20011,3,2,38.96292,-77.01483
3753,269900,"505 Kennedy St NW UNIT 102, Washington, DC 20011",20011,1,1,38.95665,-77.0202
3754,649997,"820 Kennedy St NW UNIT 3, Washington, DC 20011",20011,3,3,38.95612,-77.02488
3755,525000,"313 Nicholson St NE, Washington, DC 20011",20011,2,2,38.96036,-77.00225
3756,899000,"5228 4th St NW, Washington, DC 20011",20011,4,4,38.95407,-77.01797
3757,475000,"1128 Buchanan St NW #1, Washington, DC 20011",20011,1,2,38.94593,-77.02792
3758,899000,"3915 5th St NW UNIT 1, Washington, DC 20011",20011,3,3,38.93934,-77.0188
