id,full_address,zipcode,latitude,longitude,property_type,price,amenities
757126830536619351,"3620 South Dakota Ave NE, Washington, DC 20018, USA",20018,38.93481,-76.97547,Entire Guesthouse,112.0,"['Ceiling fan', 'Hot water', 'AC - split type ductless system', 'Freezer', 'Whirlpool stainless steel electric stove', 'Refrigerator', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Bee Kind conditioner', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'Long term stays allowed', '65 inch HDTV with Netflix, standard cable, DVD player', 'Dishes and silverware', 'Free washer – In unit', 'Dining table', 'Bee Kind body soap', 'Dishwasher', 'Fire pit', 'Shower gel', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Outdoor furniture', 'Self check-in', 'Microwave', 'Oven', 'Kitchen', 'Children’s dinnerware', 'Wine glasses', 'Exterior security cameras on property', 'Private entrance', 'Outdoor dining area', 'Iron', 'Heating', 'Bee Kind shampoo', 'Ethernet connection', 'Coffee', 'Clothing storage: closet']"
771058372239751259,"1712 Monroe St NE, Washington, DC 20018, USA",20018,38.93333,-76.98015,Entire Home,243.0,"['Hot water', 'Freezer', 'Stainless steel gas stove', 'Refrigerator', 'Fire extinguisher', '50 inch HDTV with Netflix', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Pack ’n play/Travel crib - available upon request', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Board games', 'Private backyard – Not fully fenced', 'Shower gel', 'Free driveway parking on premises – 2 spaces', 'Books and reading material', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Stainless steel single oven', 'Free dryer – In unit', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Children’s dinnerware', 'Wine glasses', 'Exterior security cameras on property', 'Conditioner', 'Bathtub', 'First aid kit', 'Standalone high chair - always at the listing', 'Iron', 'Portable fans', 'Blender', 'Coffee', 'Coffee maker: drip coffee maker', 'Clothing storage: closet', 'Cleaning products']"
774602380943341504,"2677 Rhode Island Ave NE, Washington, DC 20018, USA",20018,38.9325594,-76.9683743,Entire Rental Unit,100.0,"['Hot water', 'Freezer', 'Stainless steel gas stove', 'GE stainless steel oven', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Room-darkening shades', 'Portable heater', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'BBQ grill', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Coffee maker', 'Fire pit', '55 inch HDTV with Fire TV, Netflix, premium cable, Roku', 'Free driveway parking on premises – 2 spaces', 'GE refrigerator', 'Books and reading material', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Bluetooth sound system', 'Outdoor furniture', 'Self check-in', 'Microwave', 'Private entrance', 'Bidet', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Keypad', 'Outdoor dining area', 'Bathtub', 'Iron', 'Clothing storage: closet and dresser', 'Portable fans', 'Drying rack for clothing', 'Coffee', 'Cleaning products']"
794074062514979473,"2502 Hamlin St NE, Washington, DC 20018, USA",20018,38.92775915105646,-76.97099148968424,Entire Home,315.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'BBQ grill', 'Free dryer', 'Toaster', 'TV', 'Smart lock', 'Washer', 'Dishes and silverware', 'Dining table', 'Dishwasher', 'Coffee maker', 'Fire pit', 'Patio or balcony', 'Stainless steel oven', 'Central heating', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Microwave', 'Kitchen', 'Exterior security cameras on property', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Iron', 'Free parking on premises', 'Private hot tub - available all year, open specific hours']"
801598406710766729,"2607 Reed St NE, Washington, DC 20018, USA",20018,38.9237745,-76.9933731,Entire Rental Unit,114.0,"['Vizio Bluetooth sound system', 'Hot water', 'Freezer', 'Elevator', 'Shared gym in building', 'City skyline view', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Shared backyard – Fully fenced', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Shared outdoor kitchen', 'Central air conditioning', 'Free residential garage on premises', 'Essentials', 'Hot water kettle', 'Shared BBQ grill', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Host greets you', 'Dishwasher', 'Board games', 'Fire pit', 'Luggage dropoff allowed', '65 inch HDTV with Roku', 'GE refrigerator', 'Books and reading material', 'Extra pillows and blankets', 'Stainless steel oven', 'Clothing storage: walk-in closet and dresser', 'Central heating', 'Dedicated workspace', 'Shared outdoor pool - available seasonally, open specific hours, infinity, lap pool, rooftop', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Outdoor furniture', 'Pool table', 'Microwave', 'Kitchen', 'Wine glasses', 'Shared patio or balcony', 'Exterior security cameras on property', 'Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat', 'Trash compactor', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Paid parking garage off premises', 'Iron', 'Noise decibel monitors on property', 'Sun loungers', 'Single level home', 'Electric stove', 'Coffee', 'Cleaning products']"
802399477059003056,"4111 22nd St NE, Washington, DC 20018, USA",20018,38.94014071373457,-76.97394898420207,Entire Home,99.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Wifi', 'Hangers', 'Dove body soap', 'Essentials', 'Toaster', 'TV', 'Dishes and silverware', 'Board games', 'Luggage dropoff allowed', 'Shower gel', 'Books and reading material', 'Extra pillows and blankets', 'Coffee maker: espresso machine', 'Central heating', 'Bed linens', 'Mini fridge', 'Air conditioning', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Wine glasses', 'First aid kit', 'Iron', 'Coffee', 'Lockbox', 'Conditioner']"
815353907687597230,"2407 Irving St NE, Washington, DC 20018, USA",20018,38.9289905,-76.9715295,Entire Rental Unit,77.0,"['Hot water', 'Freezer', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Radiant heating', 'Coffee maker: french press', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Outdoor playground', 'Clothing storage: wardrobe', 'Free dryer – In unit', 'Bed linens', 'Mini fridge', 'Pack ’n play/Travel crib', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Keypad', 'First aid kit', 'Electric stove', 'Free parking on premises', 'Coffee']"
817904817747881441,"3330 Banneker Dr NE, Washington, DC 20018, USA",20018,38.927,-76.96069,Entire Townhouse,137.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Dishwasher', 'Coffee maker', 'Board games', 'Outdoor playground', 'Books and reading material', 'Patio or balcony', 'Dedicated workspace', 'Bed linens', 'Pack ’n play/Travel crib', 'Clothing storage', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Exterior security cameras on property', 'Bathtub', 'First aid kit', 'Shared outdoor pool', 'Iron', 'Free parking on premises', 'Blender', 'Lockbox', 'Indoor fireplace', 'Dryer']"
824722945761587061,"2905 Carlton Ave NE, Washington, DC 20018, USA",20018,38.92884,-76.96831,Entire Rental Unit,135.0,"['Ceiling fan', 'Hot water', 'AC - split type ductless system', 'Freezer', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Radiant heating', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Heating - split type ductless system', 'Essentials', 'Smart lock', 'Toaster', 'TV', 'Free parking on premises', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Whirlpool refrigerator', 'Board games', 'Shower gel', 'Patio or balcony', 'Rice maker', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Self check-in', 'Pets allowed', 'Microwave', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Indoor fireplace: electric', 'Ginger Lily Farms Botanicals conditioner', 'First aid kit', 'Iron', 'Portable fans', 'Coffee maker: drip coffee maker, Keurig coffee machine', 'Ethernet connection', 'Stainless steel electric stove', 'Blender', 'Coffee', 'Clothing storage: closet', 'Ginger Lily Farms Botanicals shampoo', 'Cleaning products']"
824722949247608594,"2902 Carlton Ave NE, Washington, DC 20018, USA",20018,38.92909,-76.96862,Entire Rental Unit,118.0,"['Hot water', 'Freezer', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Laundromat nearby', 'Essentials', 'Smart lock', 'Toaster', 'TV', 'Dishes and silverware', 'Dining table', 'Whirlpool refrigerator', 'Shower gel', 'Dedicated workspace', 'Free parking on premises – 1 space', 'Air conditioning', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Self check-in', 'Microwave', 'Blender', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Ginger Lily Farms Botanicals conditioner', 'First aid kit', 'Iron', 'Coffee maker: drip coffee maker, Keurig coffee machine', 'Pets allowed', 'Portable heater', 'Coffee', 'Ginger Lily Farms Botanicals shampoo', 'Cleaning products']"
879752988434866586,"1607 Evarts St NE, Washington, DC 20018, USA",20018,38.92433855668755,-76.98141212046527,Entire Rental Unit,116.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Radiant heating', 'Hair dryer', 'Heating - split type ductless system', 'Hangers', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'TV', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Board games', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Bathtub', 'First aid kit', 'Iron', 'Coffee maker: drip coffee maker, Keurig coffee machine', 'Single level home', 'Electric stove', 'Free parking on premises', 'Coffee', 'Lockbox', 'Conditioner', 'Cleaning products']"
925452094222276711,"2012 Hamlin St NE, Washington, DC 20018, USA",20018,38.9281,-76.97525,Entire Rental Unit,266.0,"['Hot water', 'Elevator', 'City skyline view', 'Refrigerator', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Body soap', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Private hot tub - available all year, open 24 hours', 'Patio or balcony', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Keypad', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Iron', 'Single level home', 'Pets allowed', 'Coffee', 'Conditioner', 'Cleaning products']"
954607587514871431,"2159 30th St NE, Washington, DC 20018, USA",20018,38.92115,-76.96583,Entire Home,259.0,"['Changing table', 'Hot water', 'Ceiling fan', 'Freezer', 'Sonos sound system', 'City skyline view', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Window guards', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Outlet covers', 'GE electric stove', 'Hot water kettle', 'Toaster', 'TV', 'Free parking on premises', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Long term stays allowed', 'Dishwasher', 'Coffee maker', 'Board games', 'Barbecue utensils', 'Private BBQ grill: gas', 'Shower gel', 'Paid pack ’n play/travel crib - available upon request', 'Extra pillows and blankets', 'Patio or balcony', 'Smart lock', 'Crib', 'Rice maker', 'Dedicated workspace', 'High chair', 'Baby bath', 'Free dryer – In unit', 'Bed linens', 'Clothing storage', 'Carbon monoxide alarm', 'Children’s books and toys', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Children’s dinnerware', 'Wine glasses', 'Exercise equipment', 'Blender', 'Private entrance', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Iron', 'Heating', 'Baby monitor', 'Ethernet connection', 'Garden view', 'Drying rack for clothing', 'Coffee', 'Gym', 'Conditioner', 'Cleaning products']"
992247988704939487,"2066 Rhode Island Ave NE, Washington, DC 20018, USA",20018,38.92981741721218,-76.97485260429782,Entire Rental Unit,180.0,"['Hot water', 'Elevator', 'Refrigerator', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Body soap', 'Dishwasher', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Clothing storage: closet', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Keypad', 'Conditioner', 'First aid kit', 'Iron', 'Heating', 'Single level home', 'Dryer', 'Cleaning products']"
992957952353684662,"Eastern Ave NE & Rhode Island Ave, Eastern Ave NE, Mt Rainier, MD 20018, USA",20018,38.9350242659375,-76.96304010669711,Private Room In Bungalow,43.0,"['Hot water', 'Freezer', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Window AC unit', 'Cooking basics', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Samsung refrigerator', 'Toaster', 'Smart lock', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Free dryer – In building', 'Dining table', 'Body soap', 'Dishwasher', 'Luggage dropoff allowed', 'Shower gel', 'Lock on bedroom door', 'Books and reading material', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Samsung stainless steel oven', 'Clothing storage', 'Carbon monoxide alarm', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Blender', 'Kitchen', 'Wine glasses', 'Shared patio or balcony', 'Exterior security cameras on property', 'Samsung gas stove', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Standalone high chair - always at the listing', 'Iron', 'Free washer – In building', 'Wifi – 44 Mbps', 'Drying rack for clothing', 'Coffee maker: drip coffee maker', 'Conditioner', 'Cleaning products']"
1004532910257389816,"2430 South Dakota Ave NE, Washington, DC 20018, USA",20018,38.9239824479776,-76.96345901951663,Entire Rental Unit,85.0,"['Hot water', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Shared backyard – Fully fenced', 'TV', 'Dishes and silverware', 'Dining table', 'Body soap', 'Central heating', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Outdoor furniture', 'Microwave', 'Oven', 'Kitchen', 'Exterior security cameras on property', 'First aid kit', 'Iron', 'Blender', 'Coffee', 'Conditioner']"
1070463766175774638,"3154 Monroe St NE, Washington, DC 20018, USA",20018,38.93329,-76.96261,Private Room In Bungalow,43.0,"['Hot water', 'Freezer', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Hair dryer', 'Hangers', 'Laundromat nearby', 'Hot water kettle', 'Smart lock', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Dishwasher', 'Coffee maker', 'Board games', 'Luggage dropoff allowed', 'Shower gel', 'Lock on bedroom door', 'Books and reading material', 'Extra pillows and blankets', 'Patio or balcony', 'Crib', 'Dedicated workspace', 'High chair', 'Bed linens', 'Pack ’n play/Travel crib', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Self check-in', 'Exercise equipment', 'Exterior security cameras on property', 'Conditioner', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Iron', 'Heating', 'Portable fans', 'Wifi – 44 Mbps', 'Blender', 'Dryer', 'Cleaning products']"
1073883353514545857,"3419 22nd St NE, Washington, DC 20018, USA",20018,38.93277652576733,-76.97411069531952,Entire Rental Unit,116.0,"['Hot water', 'Refrigerator', 'Smoke alarm', 'Free street parking', 'Wifi', 'Hair dryer', 'Essentials', 'Smart lock', 'TV', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Shower gel', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Private entrance', 'Kitchen', 'Children’s dinnerware', 'Wine glasses', 'Coffee maker: Nespresso', 'Iron', 'Pack ’n play/Travel crib - always at the listing', 'Coffee', 'Conditioner']"
